discouraged_ability,alpha,test_ability,score,baseline,delta_pct
QLl,-2.0,MCt,125.0,138.0,-9.420289855072465
QLl,-2.0,MCu,76.0,88.0,-13.636363636363635
QLl,-2.0,MS,26.0,20.0,30.0
QLl,-2.0,QLl,62.0,55.0,12.727272727272727
QLl,-2.0,QLq,41.0,61.0,-32.78688524590164
QLl,-2.0,SNs,0.0,0.0,0.0
QLl,-2.0,KNa,321.0,464.0,-30.81896551724138
QLl,-2.0,KNc,207.0,239.0,-13.389121338912133
QLl,-2.0,KNf,159.0,233.0,-31.759656652360512
QLl,-2.0,KNn,123.0,195.0,-36.92307692307693
QLl,-2.0,KNs,228.0,266.0,-14.285714285714285
QLl,-2.0,AT,100.0,99.0,1.0101010101010102
QLl,-2.0,VO,22.0,18.0,22.22222222222222
QLl,-1.5,AS,29.0,28.0,3.571428571428571
QLl,-1.5,CEc,88.0,83.0,6.024096385542169
QLl,-1.5,CEe,3.0,3.0,0.0
QLl,-1.5,CL,30.0,43.0,-30.23255813953488
QLl,-1.5,MCr,32.0,29.0,10.344827586206897
QLl,-1.5,MCt,137.0,138.0,-0.7246376811594203
QLl,-1.5,MCu,85.0,88.0,-3.4090909090909087
QLl,-1.5,MS,29.0,20.0,45.0
QLl,-1.5,QLl,62.0,55.0,12.727272727272727
QLl,-1.5,QLq,53.0,61.0,-13.114754098360656
QLl,-1.5,SNs,0.0,0.0,0.0
QLl,-1.5,KNa,362.0,464.0,-21.982758620689655
QLl,-1.5,KNc,223.0,239.0,-6.694560669456067
QLl,-1.5,KNf,177.0,233.0,-24.034334763948497
QLl,-1.5,KNn,144.0,195.0,-26.153846153846157
QLl,-1.5,KNs,246.0,266.0,-7.518796992481203
QLl,-1.5,AT,104.0,99.0,5.05050505050505
QLl,-1.5,VO,22.0,18.0,22.22222222222222
QLl,-1.0,AS,29.0,28.0,3.571428571428571
QLl,-1.0,CEc,88.0,83.0,6.024096385542169
QLl,-1.0,CEe,3.0,3.0,0.0
QLl,-1.0,CL,34.0,43.0,-20.930232558139537
QLl,-1.0,MCr,28.0,29.0,-3.4482758620689653
QLl,-1.0,MCt,130.0,138.0,-5.797101449275362
QLl,-1.0,MCu,83.0,88.0,-5.681818181818182
QLl,-1.0,MS,25.0,20.0,25.0
QLl,-1.0,QLl,51.0,55.0,-7.2727272727272725
QLl,-1.0,QLq,57.0,61.0,-6.557377049180328
QLl,-1.0,SNs,0.0,0.0,0.0
QLl,-1.0,KNa,393.0,464.0,-15.301724137931034
QLl,-1.0,KNc,229.0,239.0,-4.184100418410042
QLl,-1.0,KNf,201.0,233.0,-13.733905579399142
QLl,-1.0,KNn,156.0,195.0,-20.0
QLl,-1.0,KNs,250.0,266.0,-6.015037593984962
QLl,-1.0,AT,93.0,99.0,-6.0606060606060606
QLl,-1.0,VO,22.0,18.0,22.22222222222222
QLl,0.0,AS,28.0,28.0,0.0
QLl,0.0,CEc,83.0,83.0,0.0
QLl,0.0,CEe,3.0,3.0,0.0
QLl,0.0,CL,43.0,43.0,0.0
QLl,0.0,MCr,29.0,29.0,0.0
QLl,0.0,MCt,138.0,138.0,0.0
QLl,0.0,MCu,88.0,88.0,0.0
QLl,0.0,MS,20.0,20.0,0.0
QLl,0.0,QLl,55.0,55.0,0.0
QLl,0.0,QLq,61.0,61.0,0.0
QLl,0.0,SNs,0.0,0.0,0.0
QLl,0.0,KNa,464.0,464.0,0.0
QLl,0.0,KNc,239.0,239.0,0.0
QLl,0.0,KNf,233.0,233.0,0.0
QLl,0.0,KNn,195.0,195.0,0.0
QLl,0.0,KNs,266.0,266.0,0.0
QLl,0.0,AT,99.0,99.0,0.0
QLl,0.0,VO,18.0,18.0,0.0
QLl,0.5,AS,24.0,28.0,-14.285714285714285
QLl,0.5,CEc,82.0,83.0,-1.2048192771084338
QLl,0.5,CEe,3.0,3.0,0.0
QLl,0.5,CL,42.0,43.0,-2.3255813953488373
QLl,0.5,MCr,27.0,29.0,-6.896551724137931
QLl,0.5,MCt,141.0,138.0,2.1739130434782608
QLl,0.5,MCu,84.0,88.0,-4.545454545454546
QLl,0.5,MS,20.0,20.0,0.0
QLl,0.5,QLl,66.0,55.0,20.0
QLl,0.5,QLq,70.0,61.0,14.754098360655737
QLl,0.5,SNs,0.0,0.0,0.0
QLl,0.5,KNa,470.0,464.0,1.293103448275862
QLl,0.5,KNc,246.0,239.0,2.928870292887029
QLl,0.5,KNf,235.0,233.0,0.8583690987124464
QLl,0.5,KNn,197.0,195.0,1.0256410256410255
QLl,0.5,KNs,271.0,266.0,1.8796992481203008
QLl,0.5,AT,99.0,99.0,0.0
QLl,0.5,VO,20.0,18.0,11.11111111111111
QLq,-3.0,AS,28.0,28.0,0.0
QLq,-3.0,CEc,68.0,83.0,-18.072289156626507
QLq,-3.0,CEe,3.0,3.0,0.0
QLq,-3.0,CL,34.0,43.0,-20.930232558139537
QLq,-3.0,MCr,21.0,29.0,-27.586206896551722
QLq,-3.0,MCt,100.0,138.0,-27.536231884057973
QLq,-3.0,MCu,62.0,88.0,-29.545454545454547
QLq,-3.0,MS,22.0,20.0,10.0
QLq,-3.0,QLl,46.0,55.0,-16.363636363636363
QLq,-3.0,QLq,40.0,61.0,-34.42622950819672
QLq,-3.0,SNs,0.0,0.0,0.0
QLq,-3.0,KNa,271.0,464.0,-41.5948275862069
QLq,-3.0,KNc,170.0,239.0,-28.870292887029287
QLq,-3.0,KNf,139.0,233.0,-40.343347639484975
QLq,-3.0,KNn,105.0,195.0,-46.15384615384615
QLq,-3.0,KNs,175.0,266.0,-34.21052631578947
QLq,-3.0,AT,91.0,99.0,-8.080808080808081
QLq,-3.0,VO,16.0,18.0,-11.11111111111111
QLq,-2.0,AS,30.0,28.0,7.142857142857142
QLq,-2.0,CEc,78.0,83.0,-6.024096385542169
QLq,-2.0,CEe,3.0,3.0,0.0
QLq,-2.0,CL,38.0,43.0,-11.627906976744185
QLq,-2.0,MCr,24.0,29.0,-17.24137931034483
QLq,-2.0,MCt,112.0,138.0,-18.84057971014493
QLq,-2.0,MCu,72.0,88.0,-18.181818181818183
QLq,-2.0,MS,22.0,20.0,10.0
QLq,-2.0,QLl,50.0,55.0,-9.090909090909092
QLq,-2.0,QLq,51.0,61.0,-16.39344262295082
QLq,-2.0,SNs,0.0,0.0,0.0
QLq,-2.0,KNa,348.0,464.0,-25.0
QLq,-2.0,KNc,211.0,239.0,-11.715481171548117
QLq,-2.0,KNf,163.0,233.0,-30.042918454935624
QLq,-2.0,KNn,140.0,195.0,-28.205128205128204
QLq,-2.0,KNs,228.0,266.0,-14.285714285714285
QLq,-2.0,AT,98.0,99.0,-1.0101010101010102
QLq,-2.0,VO,18.0,18.0,0.0
QLq,-1.5,AS,30.0,28.0,7.142857142857142
QLq,-1.5,CEc,82.0,83.0,-1.2048192771084338
QLq,-1.5,CEe,3.0,3.0,0.0
QLq,-1.5,CL,38.0,43.0,-11.627906976744185
QLq,-1.5,MCr,24.0,29.0,-17.24137931034483
QLq,-1.5,MCt,112.0,138.0,-18.84057971014493
QLq,-1.5,MCu,76.0,88.0,-13.636363636363635
QLq,-1.5,MS,22.0,20.0,10.0
QLq,-1.5,QLl,50.0,55.0,-9.090909090909092
QLq,-1.5,QLq,54.0,61.0,-11.475409836065573
QLq,-1.5,SNs,0.0,0.0,0.0
QLq,-1.5,KNa,369.0,464.0,-20.474137931034484
QLq,-1.5,KNc,223.0,239.0,-6.694560669456067
QLq,-1.5,KNf,177.0,233.0,-24.034334763948497
QLq,-1.5,KNn,152.0,195.0,-22.05128205128205
QLq,-1.5,KNs,244.0,266.0,-8.270676691729323
QLq,-1.5,AT,102.0,99.0,3.0303030303030303
QLq,-1.5,VO,18.0,18.0,0.0
QLq,-1.0,AS,30.0,28.0,7.142857142857142
QLq,-1.0,CEc,85.0,83.0,2.4096385542168677
QLq,-1.0,CEe,3.0,3.0,0.0
QLq,-1.0,CL,41.0,43.0,-4.651162790697675
QLq,-1.0,MCr,28.0,29.0,-3.4482758620689653
QLq,-1.0,MCt,126.0,138.0,-8.695652173913043
QLq,-1.0,MCu,79.0,88.0,-10.227272727272728
QLq,-1.0,MS,22.0,20.0,10.0
QLq,-1.0,QLl,56.0,55.0,1.8181818181818181
QLq,-1.0,QLq,61.0,61.0,0.0
QLq,-1.0,SNs,0.0,0.0,0.0
QLq,-1.0,KNa,379.0,464.0,-18.318965517241377
QLq,-1.0,KNc,227.0,239.0,-5.02092050209205
QLq,-1.0,KNf,189.0,233.0,-18.88412017167382
QLq,-1.0,KNn,159.0,195.0,-18.461538461538463
QLq,-1.0,KNs,250.0,266.0,-6.015037593984962
QLq,-1.0,AT,101.0,99.0,2.0202020202020203
QLq,-1.0,VO,18.0,18.0,0.0
QLq,0.0,AS,28.0,28.0,0.0
QLq,0.0,CEc,83.0,83.0,0.0
QLq,0.0,CEe,3.0,3.0,0.0
QLq,0.0,CL,43.0,43.0,0.0
QLq,0.0,MCr,29.0,29.0,0.0
QLq,0.0,MCt,138.0,138.0,0.0
QLq,0.0,MCu,88.0,88.0,0.0
QLq,0.0,MS,20.0,20.0,0.0
QLq,0.0,QLl,55.0,55.0,0.0
QLq,0.0,QLq,61.0,61.0,0.0
QLq,0.0,SNs,0.0,0.0,0.0
QLq,0.0,KNa,464.0,464.0,0.0
QLq,0.0,KNc,239.0,239.0,0.0
QLq,0.0,KNf,233.0,233.0,0.0
QLq,0.0,KNn,195.0,195.0,0.0
QLq,0.0,KNs,266.0,266.0,0.0
QLq,0.0,AT,99.0,99.0,0.0
QLq,0.0,VO,18.0,18.0,0.0
QLq,0.5,AS,21.0,28.0,-25.0
QLq,0.5,CEc,79.0,83.0,-4.819277108433735
QLq,0.5,CEe,3.0,3.0,0.0
QLq,0.5,CL,39.0,43.0,-9.30232558139535
QLq,0.5,MCr,27.0,29.0,-6.896551724137931
QLq,0.5,MCt,138.0,138.0,0.0
QLq,0.5,MCu,84.0,88.0,-4.545454545454546
QLq,0.5,MS,20.0,20.0,0.0
QLq,0.5,QLl,59.0,55.0,7.2727272727272725
QLq,0.5,QLq,55.0,61.0,-9.836065573770492
QLq,0.5,SNs,0.0,0.0,0.0
QLq,0.5,KNa,464.0,464.0,0.0
QLq,0.5,KNc,232.0,239.0,-2.928870292887029
QLq,0.5,KNf,227.0,233.0,-2.575107296137339
QLq,0.5,KNn,190.0,195.0,-2.564102564102564
QLq,0.5,KNs,267.0,266.0,0.37593984962406013
QLq,0.5,AT,95.0,99.0,-4.040404040404041
QLq,0.5,VO,20.0,18.0,11.11111111111111
SNs,-3.0,AS,31.0,28.0,10.714285714285714
SNs,-3.0,CEc,93.0,83.0,12.048192771084338
SNs,-3.0,CEe,3.0,3.0,0.0
SNs,-3.0,CL,41.0,43.0,-4.651162790697675
SNs,-3.0,MCr,21.0,29.0,-27.586206896551722
SNs,-3.0,MCt,116.0,138.0,-15.942028985507244
SNs,-3.0,MCu,82.0,88.0,-6.8181818181818175
SNs,-3.0,MS,22.0,20.0,10.0
SNs,-3.0,QLl,51.0,55.0,-7.2727272727272725
SNs,-3.0,QLq,56.0,61.0,-8.19672131147541
SNs,-3.0,SNs,0.0,0.0,0.0
SNs,-3.0,KNa,320.0,464.0,-31.03448275862069
SNs,-3.0,KNc,183.0,239.0,-23.430962343096233
SNs,-3.0,KNf,175.0,233.0,-24.892703862660944
SNs,-3.0,KNn,116.0,195.0,-40.51282051282051
SNs,-3.0,KNs,182.0,266.0,-31.57894736842105
SNs,-3.0,AT,93.0,99.0,-6.0606060606060606
SNs,-3.0,VO,18.0,18.0,0.0
SNs,-2.0,AS,31.0,28.0,10.714285714285714
SNs,-2.0,CEc,89.0,83.0,7.228915662650602
SNs,-2.0,CEe,3.0,3.0,0.0
SNs,-2.0,CL,39.0,43.0,-9.30232558139535
SNs,-2.0,MCr,24.0,29.0,-17.24137931034483
SNs,-2.0,MCt,138.0,138.0,0.0
SNs,-2.0,MCu,94.0,88.0,6.8181818181818175
SNs,-2.0,MS,22.0,20.0,10.0
SNs,-2.0,QLl,62.0,55.0,12.727272727272727
SNs,-2.0,QLq,76.0,61.0,24.59016393442623
SNs,-2.0,SNs,0.0,0.0,0.0
SNs,-2.0,KNa,390.0,464.0,-15.948275862068966
SNs,-2.0,KNc,220.0,239.0,-7.949790794979079
SNs,-2.0,KNf,211.0,233.0,-9.44206008583691
SNs,-2.0,KNn,152.0,195.0,-22.05128205128205
SNs,-2.0,KNs,232.0,266.0,-12.781954887218044
SNs,-2.0,AT,102.0,99.0,3.0303030303030303
SNs,-2.0,VO,20.0,18.0,11.11111111111111
SNs,-1.5,AS,31.0,28.0,10.714285714285714
SNs,-1.5,CEc,89.0,83.0,7.228915662650602
SNs,-1.5,CEe,3.0,3.0,0.0
SNs,-1.5,CL,39.0,43.0,-9.30232558139535
SNs,-1.5,MCr,24.0,29.0,-17.24137931034483
SNs,-1.5,MCt,131.0,138.0,-5.072463768115942
SNs,-1.5,MCu,91.0,88.0,3.4090909090909087
SNs,-1.5,MS,22.0,20.0,10.0
SNs,-1.5,QLl,59.0,55.0,7.2727272727272725
SNs,-1.5,QLq,70.0,61.0,14.754098360655737
SNs,-1.5,SNs,0.0,0.0,0.0
SNs,-1.5,KNa,391.0,464.0,-15.732758620689655
SNs,-1.5,KNc,228.0,239.0,-4.602510460251046
SNs,-1.5,KNf,207.0,233.0,-11.158798283261802
SNs,-1.5,KNn,161.0,195.0,-17.435897435897434
SNs,-1.5,KNs,251.0,266.0,-5.639097744360902
SNs,-1.5,AT,110.0,99.0,11.11111111111111
SNs,-1.5,VO,20.0,18.0,11.11111111111111
SNs,-1.0,AS,26.0,28.0,-7.142857142857142
SNs,-1.0,CEc,91.0,83.0,9.63855421686747
SNs,-1.0,CEe,3.0,3.0,0.0
SNs,-1.0,CL,41.0,43.0,-4.651162790697675
SNs,-1.0,MCr,28.0,29.0,-3.4482758620689653
SNs,-1.0,MCt,138.0,138.0,0.0
SNs,-1.0,MCu,91.0,88.0,3.4090909090909087
SNs,-1.0,MS,22.0,20.0,10.0
SNs,-1.0,QLl,53.0,55.0,-3.6363636363636362
SNs,-1.0,QLq,73.0,61.0,19.672131147540984
SNs,-1.0,SNs,0.0,0.0,0.0
SNs,-1.0,KNa,413.0,464.0,-10.991379310344827
SNs,-1.0,KNc,238.0,239.0,-0.41841004184100417
SNs,-1.0,KNf,228.0,233.0,-2.1459227467811157
SNs,-1.0,KNn,166.0,195.0,-14.871794871794872
SNs,-1.0,KNs,266.0,266.0,0.0
SNs,-1.0,AT,115.0,99.0,16.161616161616163
SNs,-1.0,VO,22.0,18.0,22.22222222222222
SNs,0.0,AS,28.0,28.0,0.0
SNs,0.0,CEc,83.0,83.0,0.0
SNs,0.0,CEe,3.0,3.0,0.0
SNs,0.0,CL,43.0,43.0,0.0
SNs,0.0,MCr,29.0,29.0,0.0
SNs,0.0,MCt,138.0,138.0,0.0
SNs,0.0,MCu,88.0,88.0,0.0
SNs,0.0,MS,20.0,20.0,0.0
SNs,0.0,QLl,55.0,55.0,0.0
SNs,0.0,QLq,61.0,61.0,0.0
SNs,0.0,SNs,0.0,0.0,0.0
SNs,0.0,KNa,464.0,464.0,0.0
SNs,0.0,KNc,239.0,239.0,0.0
SNs,0.0,KNf,233.0,233.0,0.0
SNs,0.0,KNn,195.0,195.0,0.0
SNs,0.0,KNs,266.0,266.0,0.0
SNs,0.0,AT,99.0,99.0,0.0
SNs,0.0,VO,18.0,18.0,0.0
SNs,0.5,AS,24.0,28.0,-14.285714285714285
SNs,0.5,CEc,74.0,83.0,-10.843373493975903
SNs,0.5,CEe,3.0,3.0,0.0
SNs,0.5,CL,36.0,43.0,-16.27906976744186
SNs,0.5,MCr,25.0,29.0,-13.793103448275861
SNs,0.5,MCt,131.0,138.0,-5.072463768115942
SNs,0.5,MCu,81.0,88.0,-7.954545454545454
SNs,0.5,MS,20.0,20.0,0.0
SNs,0.5,QLl,52.0,55.0,-5.454545454545454
SNs,0.5,QLq,63.0,61.0,3.278688524590164
SNs,0.5,SNs,0.0,0.0,0.0
SNs,0.5,KNa,473.0,464.0,1.9396551724137931
SNs,0.5,KNc,239.0,239.0,0.0
SNs,0.5,KNf,228.0,233.0,-2.1459227467811157
SNs,0.5,KNn,203.0,195.0,4.102564102564102
SNs,0.5,KNs,271.0,266.0,1.8796992481203008
SNs,0.5,AT,96.0,99.0,-3.0303030303030303
SNs,0.5,VO,18.0,18.0,0.0
VO,-3.0,AS,32.0,28.0,14.285714285714285
VO,-3.0,CEc,75.0,83.0,-9.63855421686747
VO,-3.0,CEe,3.0,3.0,0.0
VO,-3.0,CL,35.0,43.0,-18.6046511627907
VO,-3.0,MCr,21.0,29.0,-27.586206896551722
VO,-3.0,MCt,111.0,138.0,-19.565217391304348
VO,-3.0,MCu,68.0,88.0,-22.727272727272727
VO,-3.0,MS,29.0,20.0,45.0
VO,-3.0,QLl,47.0,55.0,-14.545454545454545
VO,-3.0,QLq,33.0,61.0,-45.90163934426229
VO,-3.0,SNs,0.0,0.0,0.0
VO,-3.0,KNa,277.0,464.0,-40.30172413793103
VO,-3.0,KNc,183.0,239.0,-23.430962343096233
VO,-3.0,KNf,148.0,233.0,-36.48068669527897
VO,-3.0,KNn,102.0,195.0,-47.69230769230769
VO,-3.0,KNs,195.0,266.0,-26.691729323308273
VO,-3.0,AT,88.0,99.0,-11.11111111111111
VO,-3.0,VO,21.0,18.0,16.666666666666664
VO,-2.0,AS,29.0,28.0,3.571428571428571
VO,-2.0,CEc,85.0,83.0,2.4096385542168677
VO,-2.0,CEe,3.0,3.0,0.0
VO,-2.0,CL,33.0,43.0,-23.25581395348837
VO,-2.0,MCr,28.0,29.0,-3.4482758620689653
VO,-2.0,MCt,132.0,138.0,-4.3478260869565215
VO,-2.0,MCu,80.0,88.0,-9.090909090909092
VO,-2.0,MS,25.0,20.0,25.0
VO,-2.0,QLl,57.0,55.0,3.6363636363636362
VO,-2.0,QLq,39.0,61.0,-36.0655737704918
VO,-2.0,SNs,0.0,0.0,0.0
VO,-2.0,KNa,327.0,464.0,-29.52586206896552
VO,-2.0,KNc,217.0,239.0,-9.205020920502092
VO,-2.0,KNf,152.0,233.0,-34.763948497854074
VO,-2.0,KNn,124.0,195.0,-36.41025641025641
VO,-2.0,KNs,226.0,266.0,-15.037593984962406
VO,-2.0,AT,95.0,99.0,-4.040404040404041
VO,-2.0,VO,20.0,18.0,11.11111111111111
VO,-1.5,AS,29.0,28.0,3.571428571428571
VO,-1.5,CEc,89.0,83.0,7.228915662650602
VO,-1.5,CEe,3.0,3.0,0.0
VO,-1.5,CL,33.0,43.0,-23.25581395348837
VO,-1.5,MCr,28.0,29.0,-3.4482758620689653
VO,-1.5,MCt,129.0,138.0,-6.521739130434782
VO,-1.5,MCu,77.0,88.0,-12.5
VO,-1.5,MS,25.0,20.0,25.0
VO,-1.5,QLl,54.0,55.0,-1.8181818181818181
VO,-1.5,QLq,47.0,61.0,-22.950819672131146
VO,-1.5,SNs,0.0,0.0,0.0
VO,-1.5,KNa,378.0,464.0,-18.53448275862069
VO,-1.5,KNc,226.0,239.0,-5.439330543933055
VO,-1.5,KNf,174.0,233.0,-25.321888412017167
VO,-1.5,KNn,137.0,195.0,-29.743589743589745
VO,-1.5,KNs,242.0,266.0,-9.022556390977442
VO,-1.5,AT,99.0,99.0,0.0
VO,-1.5,VO,22.0,18.0,22.22222222222222
VO,-1.0,AS,33.0,28.0,17.857142857142858
VO,-1.0,CEc,95.0,83.0,14.457831325301203
VO,-1.0,CEe,3.0,3.0,0.0
VO,-1.0,CL,41.0,43.0,-4.651162790697675
VO,-1.0,MCr,32.0,29.0,10.344827586206897
VO,-1.0,MCt,139.0,138.0,0.7246376811594203
VO,-1.0,MCu,90.0,88.0,2.272727272727273
VO,-1.0,MS,25.0,20.0,25.0
VO,-1.0,QLl,58.0,55.0,5.454545454545454
VO,-1.0,QLq,58.0,61.0,-4.918032786885246
VO,-1.0,SNs,0.0,0.0,0.0
VO,-1.0,KNa,412.0,464.0,-11.206896551724139
VO,-1.0,KNc,233.0,239.0,-2.510460251046025
VO,-1.0,KNf,208.0,233.0,-10.72961373390558
VO,-1.0,KNn,164.0,195.0,-15.897435897435896
VO,-1.0,KNs,257.0,266.0,-3.3834586466165413
VO,-1.0,AT,103.0,99.0,4.040404040404041
VO,-1.0,VO,22.0,18.0,22.22222222222222
VO,0.0,AS,28.0,28.0,0.0
VO,0.0,CEc,83.0,83.0,0.0
VO,0.0,CEe,3.0,3.0,0.0
VO,0.0,CL,43.0,43.0,0.0
VO,0.0,MCr,29.0,29.0,0.0
VO,0.0,MCt,138.0,138.0,0.0
VO,0.0,MCu,88.0,88.0,0.0
VO,0.0,MS,20.0,20.0,0.0
VO,0.0,QLl,55.0,55.0,0.0
VO,0.0,QLq,61.0,61.0,0.0
VO,0.0,SNs,0.0,0.0,0.0
VO,0.0,KNa,464.0,464.0,0.0
VO,0.0,KNc,239.0,239.0,0.0
VO,0.0,KNf,233.0,233.0,0.0
VO,0.0,KNn,195.0,195.0,0.0
VO,0.0,KNs,266.0,266.0,0.0
VO,0.0,AT,99.0,99.0,0.0
VO,0.0,VO,18.0,18.0,0.0
VO,0.5,AS,22.0,28.0,-21.428571428571427
VO,0.5,CEc,77.0,83.0,-7.228915662650602
VO,0.5,CEe,3.0,3.0,0.0
VO,0.5,CL,39.0,43.0,-9.30232558139535
VO,0.5,MCr,27.0,29.0,-6.896551724137931
VO,0.5,MCt,138.0,138.0,0.0
VO,0.5,MCu,84.0,88.0,-4.545454545454546
VO,0.5,MS,20.0,20.0,0.0
VO,0.5,QLl,59.0,55.0,7.2727272727272725
VO,0.5,QLq,65.0,61.0,6.557377049180328
VO,0.5,SNs,0.0,0.0,0.0
VO,0.5,KNa,464.0,464.0,0.0
VO,0.5,KNc,237.0,239.0,-0.8368200836820083
VO,0.5,KNf,231.0,233.0,-0.8583690987124464
VO,0.5,KNn,193.0,195.0,-1.0256410256410255
VO,0.5,KNs,267.0,266.0,0.37593984962406013
VO,0.5,AT,99.0,99.0,0.0
VO,0.5,VO,18.0,18.0,0.0
