discouraged_ability,alpha,test_ability,score,baseline,delta_pct
MS,0.5,KNs,347.0,346.0,0.2890173410404624
MS,0.5,AT,344.0,350.0,-1.7142857142857144
MS,0.5,VO,81.0,84.0,-3.571428571428571
QLl,-3.0,AS,102.0,229.0,-55.45851528384279
QLl,-3.0,CEc,159.0,316.0,-49.68354430379747
QLl,-3.0,CEe,18.0,30.0,-40.0
QLl,-3.0,CL,127.0,252.0,-49.60317460317461
QLl,-3.0,MCr,100.0,193.0,-48.18652849740933
QLl,-3.0,MCt,173.0,376.0,-53.98936170212766
QLl,-3.0,MCu,187.0,426.0,-56.10328638497653
QLl,-3.0,MS,54.0,86.0,-37.2093023255814
QLl,-3.0,QLl,130.0,236.0,-44.91525423728814
QLl,-3.0,QLq,48.0,117.0,-58.97435897435898
QLl,-3.0,SNs,0.0,0.0,0.0
QLl,-3.0,KNa,205.0,517.0,-60.34816247582205
QLl,-3.0,KNc,154.0,317.0,-51.419558359621455
QLl,-3.0,KNf,111.0,266.0,-58.27067669172933
QLl,-3.0,KNn,77.0,274.0,-71.8978102189781
QLl,-3.0,KNs,165.0,346.0,-52.312138728323696
QLl,-3.0,AT,157.0,350.0,-55.14285714285714
QLl,-3.0,VO,57.0,84.0,-32.142857142857146
QLl,-2.0,AS,156.0,229.0,-31.877729257641924
QLl,-2.0,CEc,259.0,316.0,-18.037974683544302
QLl,-2.0,CEe,24.0,30.0,-20.0
QLl,-2.0,CL,202.0,252.0,-19.841269841269842
QLl,-2.0,MCr,162.0,193.0,-16.06217616580311
QLl,-2.0,MCt,297.0,376.0,-21.01063829787234
QLl,-2.0,MCu,320.0,426.0,-24.88262910798122
QLl,-2.0,MS,75.0,86.0,-12.790697674418606
QLl,-2.0,QLl,202.0,236.0,-14.40677966101695
QLl,-2.0,QLq,82.0,117.0,-29.914529914529915
QLl,-2.0,SNs,0.0,0.0,0.0
QLl,-2.0,KNa,367.0,517.0,-29.013539651837522
QLl,-2.0,KNc,270.0,317.0,-14.826498422712934
QLl,-2.0,KNf,191.0,266.0,-28.195488721804512
QLl,-2.0,KNn,185.0,274.0,-32.481751824817515
QLl,-2.0,KNs,287.0,346.0,-17.052023121387283
QLl,-2.0,AT,285.0,350.0,-18.571428571428573
QLl,-2.0,VO,75.0,84.0,-10.714285714285714
QLl,-1.5,AS,177.0,229.0,-22.707423580786028
QLl,-1.5,CEc,277.0,316.0,-12.341772151898734
QLl,-1.5,CEe,27.0,30.0,-10.0
QLl,-1.5,CL,214.0,252.0,-15.079365079365079
QLl,-1.5,MCr,177.0,193.0,-8.290155440414509
QLl,-1.5,MCt,325.0,376.0,-13.563829787234042
QLl,-1.5,MCu,347.0,426.0,-18.544600938967136
QLl,-1.5,MS,90.0,86.0,4.651162790697675
QLl,-1.5,QLl,211.0,236.0,-10.59322033898305
QLl,-1.5,QLq,89.0,117.0,-23.931623931623932
QLl,-1.5,SNs,0.0,0.0,0.0
QLl,-1.5,KNa,409.0,517.0,-20.889748549323016
QLl,-1.5,KNc,293.0,317.0,-7.570977917981073
QLl,-1.5,KNf,204.0,266.0,-23.308270676691727
QLl,-1.5,KNn,206.0,274.0,-24.817518248175183
QLl,-1.5,KNs,308.0,346.0,-10.982658959537572
QLl,-1.5,AT,298.0,350.0,-14.857142857142858
QLl,-1.5,VO,72.0,84.0,-14.285714285714285
QLl,-1.0,AS,192.0,229.0,-16.157205240174672
QLl,-1.0,CEc,290.0,316.0,-8.227848101265822
QLl,-1.0,CEe,30.0,30.0,0.0
QLl,-1.0,CL,227.0,252.0,-9.920634920634921
QLl,-1.0,MCr,180.0,193.0,-6.7357512953367875
QLl,-1.0,MCt,339.0,376.0,-9.840425531914894
QLl,-1.0,MCu,375.0,426.0,-11.971830985915492
QLl,-1.0,MS,89.0,86.0,3.488372093023256
QLl,-1.0,QLl,219.0,236.0,-7.203389830508475
QLl,-1.0,QLq,98.0,117.0,-16.23931623931624
QLl,-1.0,SNs,0.0,0.0,0.0
QLl,-1.0,KNa,447.0,517.0,-13.539651837524177
QLl,-1.0,KNc,289.0,317.0,-8.832807570977918
QLl,-1.0,KNf,227.0,266.0,-14.661654135338345
QLl,-1.0,KNn,227.0,274.0,-17.153284671532848
QLl,-1.0,KNs,319.0,346.0,-7.803468208092486
QLl,-1.0,AT,309.0,350.0,-11.714285714285715
QLl,-1.0,VO,72.0,84.0,-14.285714285714285
QLl,0.0,AS,229.0,229.0,0.0
QLl,0.0,CEc,316.0,316.0,0.0
QLl,0.0,CEe,30.0,30.0,0.0
QLl,0.0,CL,252.0,252.0,0.0
QLl,0.0,MCr,193.0,193.0,0.0
QLl,0.0,MCt,376.0,376.0,0.0
QLl,0.0,MCu,426.0,426.0,0.0
QLl,0.0,MS,86.0,86.0,0.0
QLl,0.0,QLl,236.0,236.0,0.0
QLl,0.0,QLq,117.0,117.0,0.0
QLl,0.0,SNs,0.0,0.0,0.0
QLl,0.0,KNa,517.0,517.0,0.0
QLl,0.0,KNc,317.0,317.0,0.0
QLl,0.0,KNf,266.0,266.0,0.0
QLl,0.0,KNn,274.0,274.0,0.0
QLl,0.0,KNs,346.0,346.0,0.0
QLl,0.0,AT,350.0,350.0,0.0
QLl,0.0,VO,84.0,84.0,0.0
QLl,0.5,AS,231.0,229.0,0.8733624454148471
QLl,0.5,CEc,332.0,316.0,5.063291139240507
QLl,0.5,CEe,30.0,30.0,0.0
QLl,0.5,CL,267.0,252.0,5.952380952380952
QLl,0.5,MCr,205.0,193.0,6.217616580310881
QLl,0.5,MCt,388.0,376.0,3.1914893617021276
QLl,0.5,MCu,439.0,426.0,3.051643192488263
QLl,0.5,MS,86.0,86.0,0.0
QLl,0.5,QLl,252.0,236.0,6.779661016949152
QLl,0.5,QLq,122.0,117.0,4.273504273504273
QLl,0.5,SNs,0.0,0.0,0.0
QLl,0.5,KNa,521.0,517.0,0.7736943907156674
QLl,0.5,KNc,320.0,317.0,0.9463722397476341
QLl,0.5,KNf,275.0,266.0,3.3834586466165413
QLl,0.5,KNn,274.0,274.0,0.0
QLl,0.5,KNs,351.0,346.0,1.4450867052023122
QLl,0.5,AT,357.0,350.0,2.0
QLl,0.5,VO,81.0,84.0,-3.571428571428571
QLq,-3.0,AS,132.0,229.0,-42.35807860262008
QLq,-3.0,CEc,205.0,316.0,-35.12658227848101
QLq,-3.0,CEe,18.0,30.0,-40.0
QLq,-3.0,CL,170.0,252.0,-32.53968253968254
QLq,-3.0,MCr,129.0,193.0,-33.160621761658035
QLq,-3.0,MCt,234.0,376.0,-37.765957446808514
QLq,-3.0,MCu,260.0,426.0,-38.967136150234744
QLq,-3.0,MS,65.0,86.0,-24.418604651162788
QLq,-3.0,QLl,162.0,236.0,-31.35593220338983
QLq,-3.0,QLq,65.0,117.0,-44.44444444444444
QLq,-3.0,SNs,0.0,0.0,0.0
QLq,-3.0,KNa,305.0,517.0,-41.005802707930364
QLq,-3.0,KNc,222.0,317.0,-29.96845425867508
QLq,-3.0,KNf,160.0,266.0,-39.849624060150376
QLq,-3.0,KNn,155.0,274.0,-43.43065693430657
QLq,-3.0,KNs,218.0,346.0,-36.99421965317919
QLq,-3.0,AT,217.0,350.0,-38.0
QLq,-3.0,VO,51.0,84.0,-39.285714285714285
QLq,-2.0,AS,171.0,229.0,-25.327510917030565
QLq,-2.0,CEc,259.0,316.0,-18.037974683544302
QLq,-2.0,CEe,21.0,30.0,-30.0
QLq,-2.0,CL,207.0,252.0,-17.857142857142858
QLq,-2.0,MCr,161.0,193.0,-16.580310880829018
QLq,-2.0,MCt,300.0,376.0,-20.212765957446805
QLq,-2.0,MCu,330.0,426.0,-22.535211267605636
QLq,-2.0,MS,74.0,86.0,-13.953488372093023
QLq,-2.0,QLl,196.0,236.0,-16.94915254237288
QLq,-2.0,QLq,82.0,117.0,-29.914529914529915
QLq,-2.0,SNs,0.0,0.0,0.0
QLq,-2.0,KNa,394.0,517.0,-23.791102514506772
QLq,-2.0,KNc,276.0,317.0,-12.933753943217665
QLq,-2.0,KNf,187.0,266.0,-29.69924812030075
QLq,-2.0,KNn,197.0,274.0,-28.102189781021895
QLq,-2.0,KNs,284.0,346.0,-17.91907514450867
QLq,-2.0,AT,279.0,350.0,-20.285714285714285
QLq,-2.0,VO,60.0,84.0,-28.57142857142857
QLq,-1.5,AS,180.0,229.0,-21.397379912663755
QLq,-1.5,CEc,272.0,316.0,-13.924050632911392
QLq,-1.5,CEe,30.0,30.0,0.0
QLq,-1.5,CL,216.0,252.0,-14.285714285714285
QLq,-1.5,MCr,167.0,193.0,-13.471502590673575
QLq,-1.5,MCt,318.0,376.0,-15.425531914893616
QLq,-1.5,MCu,343.0,426.0,-19.483568075117372
QLq,-1.5,MS,86.0,86.0,0.0
QLq,-1.5,QLl,208.0,236.0,-11.864406779661017
QLq,-1.5,QLq,91.0,117.0,-22.22222222222222
QLq,-1.5,SNs,0.0,0.0,0.0
QLq,-1.5,KNa,415.0,517.0,-19.729206963249517
QLq,-1.5,KNc,291.0,317.0,-8.201892744479496
QLq,-1.5,KNf,201.0,266.0,-24.43609022556391
QLq,-1.5,KNn,212.0,274.0,-22.62773722627737
QLq,-1.5,KNs,304.0,346.0,-12.138728323699421
QLq,-1.5,AT,298.0,350.0,-14.857142857142858
QLq,-1.5,VO,63.0,84.0,-25.0
QLq,-1.0,AS,189.0,229.0,-17.46724890829694
QLq,-1.0,CEc,281.0,316.0,-11.075949367088606
QLq,-1.0,CEe,30.0,30.0,0.0
QLq,-1.0,CL,225.0,252.0,-10.714285714285714
QLq,-1.0,MCr,174.0,193.0,-9.844559585492227
QLq,-1.0,MCt,332.0,376.0,-11.702127659574469
QLq,-1.0,MCu,353.0,426.0,-17.136150234741784
QLq,-1.0,MS,86.0,86.0,0.0
QLq,-1.0,QLl,217.0,236.0,-8.050847457627118
QLq,-1.0,QLq,92.0,117.0,-21.367521367521366
QLq,-1.0,SNs,0.0,0.0,0.0
QLq,-1.0,KNa,431.0,517.0,-16.634429400386846
QLq,-1.0,KNc,292.0,317.0,-7.886435331230284
QLq,-1.0,KNf,213.0,266.0,-19.924812030075188
QLq,-1.0,KNn,222.0,274.0,-18.97810218978102
QLq,-1.0,KNs,316.0,346.0,-8.670520231213873
QLq,-1.0,AT,307.0,350.0,-12.285714285714286
QLq,-1.0,VO,63.0,84.0,-25.0
QLq,0.0,AS,229.0,229.0,0.0
QLq,0.0,CEc,316.0,316.0,0.0
QLq,0.0,CEe,30.0,30.0,0.0
QLq,0.0,CL,252.0,252.0,0.0
QLq,0.0,MCr,193.0,193.0,0.0
QLq,0.0,MCt,376.0,376.0,0.0
QLq,0.0,MCu,426.0,426.0,0.0
QLq,0.0,MS,86.0,86.0,0.0
QLq,0.0,QLl,236.0,236.0,0.0
QLq,0.0,QLq,117.0,117.0,0.0
QLq,0.0,SNs,0.0,0.0,0.0
QLq,0.0,KNa,517.0,517.0,0.0
QLq,0.0,KNc,317.0,317.0,0.0
QLq,0.0,KNf,266.0,266.0,0.0
QLq,0.0,KNn,274.0,274.0,0.0
QLq,0.0,KNs,346.0,346.0,0.0
QLq,0.0,AT,350.0,350.0,0.0
QLq,0.0,VO,84.0,84.0,0.0
QLq,0.5,AS,219.0,229.0,-4.366812227074235
QLq,0.5,CEc,316.0,316.0,0.0
QLq,0.5,CEe,30.0,30.0,0.0
QLq,0.5,CL,257.0,252.0,1.984126984126984
QLq,0.5,MCr,196.0,193.0,1.5544041450777202
QLq,0.5,MCt,379.0,376.0,0.7978723404255319
QLq,0.5,MCu,426.0,426.0,0.0
QLq,0.5,MS,86.0,86.0,0.0
QLq,0.5,QLl,238.0,236.0,0.847457627118644
QLq,0.5,QLq,109.0,117.0,-6.837606837606838
QLq,0.5,SNs,0.0,0.0,0.0
QLq,0.5,KNa,515.0,517.0,-0.3868471953578337
QLq,0.5,KNc,306.0,317.0,-3.4700315457413247
QLq,0.5,KNf,261.0,266.0,-1.8796992481203008
QLq,0.5,KNn,267.0,274.0,-2.5547445255474455
QLq,0.5,KNs,347.0,346.0,0.2890173410404624
QLq,0.5,AT,346.0,350.0,-1.1428571428571428
QLq,0.5,VO,84.0,84.0,0.0
SNs,-3.0,AS,138.0,229.0,-39.737991266375545
SNs,-3.0,CEc,240.0,316.0,-24.050632911392405
SNs,-3.0,CEe,24.0,30.0,-20.0
SNs,-3.0,CL,188.0,252.0,-25.396825396825395
SNs,-3.0,MCr,143.0,193.0,-25.906735751295333
SNs,-3.0,MCt,258.0,376.0,-31.382978723404253
SNs,-3.0,MCu,300.0,426.0,-29.577464788732392
SNs,-3.0,MS,68.0,86.0,-20.930232558139537
SNs,-3.0,QLl,183.0,236.0,-22.45762711864407
SNs,-3.0,QLq,88.0,117.0,-24.786324786324787
SNs,-3.0,SNs,0.0,0.0,0.0
SNs,-3.0,KNa,356.0,517.0,-31.14119922630561
SNs,-3.0,KNc,245.0,317.0,-22.71293375394322
SNs,-3.0,KNf,197.0,266.0,-25.93984962406015
SNs,-3.0,KNn,165.0,274.0,-39.78102189781022
SNs,-3.0,KNs,230.0,346.0,-33.52601156069364
SNs,-3.0,AT,249.0,350.0,-28.857142857142858
SNs,-3.0,VO,57.0,84.0,-32.142857142857146
SNs,-2.0,AS,171.0,229.0,-25.327510917030565
SNs,-2.0,CEc,276.0,316.0,-12.658227848101266
SNs,-2.0,CEe,30.0,30.0,0.0
SNs,-2.0,CL,225.0,252.0,-10.714285714285714
SNs,-2.0,MCr,176.0,193.0,-8.808290155440414
SNs,-2.0,MCt,335.0,376.0,-10.904255319148938
SNs,-2.0,MCu,369.0,426.0,-13.380281690140844
SNs,-2.0,MS,83.0,86.0,-3.488372093023256
SNs,-2.0,QLl,239.0,236.0,1.2711864406779663
SNs,-2.0,QLq,119.0,117.0,1.7094017094017095
SNs,-2.0,SNs,0.0,0.0,0.0
SNs,-2.0,KNa,440.0,517.0,-14.893617021276595
SNs,-2.0,KNc,290.0,317.0,-8.517350157728707
SNs,-2.0,KNf,243.0,266.0,-8.646616541353383
SNs,-2.0,KNn,216.0,274.0,-21.16788321167883
SNs,-2.0,KNs,295.0,346.0,-14.739884393063585
SNs,-2.0,AT,306.0,350.0,-12.571428571428573
SNs,-2.0,VO,63.0,84.0,-25.0
SNs,-1.5,AS,183.0,229.0,-20.087336244541483
SNs,-1.5,CEc,282.0,316.0,-10.759493670886076
SNs,-1.5,CEe,30.0,30.0,0.0
SNs,-1.5,CL,222.0,252.0,-11.904761904761903
SNs,-1.5,MCr,176.0,193.0,-8.808290155440414
SNs,-1.5,MCt,340.0,376.0,-9.574468085106384
SNs,-1.5,MCu,376.0,426.0,-11.737089201877934
SNs,-1.5,MS,86.0,86.0,0.0
SNs,-1.5,QLl,230.0,236.0,-2.5423728813559325
SNs,-1.5,QLq,110.0,117.0,-5.982905982905983
SNs,-1.5,SNs,0.0,0.0,0.0
SNs,-1.5,KNa,443.0,517.0,-14.313346228239846
SNs,-1.5,KNc,300.0,317.0,-5.3627760252365935
SNs,-1.5,KNf,238.0,266.0,-10.526315789473683
SNs,-1.5,KNn,228.0,274.0,-16.78832116788321
SNs,-1.5,KNs,314.0,346.0,-9.248554913294797
SNs,-1.5,AT,321.0,350.0,-8.285714285714285
SNs,-1.5,VO,66.0,84.0,-21.428571428571427
SNs,-1.0,AS,189.0,229.0,-17.46724890829694
SNs,-1.0,CEc,300.0,316.0,-5.063291139240507
SNs,-1.0,CEe,30.0,30.0,0.0
SNs,-1.0,CL,244.0,252.0,-3.1746031746031744
SNs,-1.0,MCr,186.0,193.0,-3.6269430051813467
SNs,-1.0,MCt,366.0,376.0,-2.6595744680851063
SNs,-1.0,MCu,399.0,426.0,-6.338028169014084
SNs,-1.0,MS,86.0,86.0,0.0
SNs,-1.0,QLl,237.0,236.0,0.423728813559322
SNs,-1.0,QLq,116.0,117.0,-0.8547008547008548
SNs,-1.0,SNs,0.0,0.0,0.0
SNs,-1.0,KNa,467.0,517.0,-9.671179883945841
SNs,-1.0,KNc,307.0,317.0,-3.1545741324921135
SNs,-1.0,KNf,256.0,266.0,-3.7593984962406015
SNs,-1.0,KNn,243.0,274.0,-11.313868613138686
SNs,-1.0,KNs,332.0,346.0,-4.046242774566474
SNs,-1.0,AT,341.0,350.0,-2.571428571428571
SNs,-1.0,VO,69.0,84.0,-17.857142857142858
SNs,0.0,AS,229.0,229.0,0.0
SNs,0.0,CEc,316.0,316.0,0.0
SNs,0.0,CEe,30.0,30.0,0.0
SNs,0.0,CL,252.0,252.0,0.0
SNs,0.0,MCr,193.0,193.0,0.0
SNs,0.0,MCt,376.0,376.0,0.0
SNs,0.0,MCu,426.0,426.0,0.0
SNs,0.0,MS,86.0,86.0,0.0
SNs,0.0,QLl,236.0,236.0,0.0
SNs,0.0,QLq,117.0,117.0,0.0
SNs,0.0,SNs,0.0,0.0,0.0
SNs,0.0,KNa,517.0,517.0,0.0
SNs,0.0,KNc,317.0,317.0,0.0
SNs,0.0,KNf,266.0,266.0,0.0
SNs,0.0,KNn,274.0,274.0,0.0
SNs,0.0,KNs,346.0,346.0,0.0
SNs,0.0,AT,350.0,350.0,0.0
SNs,0.0,VO,84.0,84.0,0.0
SNs,0.5,AS,228.0,229.0,-0.43668122270742354
SNs,0.5,CEc,319.0,316.0,0.949367088607595
SNs,0.5,CEe,30.0,30.0,0.0
SNs,0.5,CL,260.0,252.0,3.1746031746031744
SNs,0.5,MCr,196.0,193.0,1.5544041450777202
SNs,0.5,MCt,379.0,376.0,0.7978723404255319
SNs,0.5,MCu,432.0,426.0,1.4084507042253522
SNs,0.5,MS,86.0,86.0,0.0
SNs,0.5,QLl,240.0,236.0,1.694915254237288
SNs,0.5,QLq,118.0,117.0,0.8547008547008548
SNs,0.5,SNs,0.0,0.0,0.0
SNs,0.5,KNa,526.0,517.0,1.7408123791102514
SNs,0.5,KNc,317.0,317.0,0.0
SNs,0.5,KNf,266.0,266.0,0.0
SNs,0.5,KNn,282.0,274.0,2.9197080291970803
SNs,0.5,KNs,351.0,346.0,1.4450867052023122
SNs,0.5,AT,350.0,350.0,0.0
SNs,0.5,VO,84.0,84.0,0.0
VO,-3.0,AS,138.0,229.0,-39.737991266375545
VO,-3.0,CEc,222.0,316.0,-29.746835443037973
VO,-3.0,CEe,27.0,30.0,-10.0
VO,-3.0,CL,180.0,252.0,-28.57142857142857
VO,-3.0,MCr,138.0,193.0,-28.497409326424872
VO,-3.0,MCt,255.0,376.0,-32.180851063829785
VO,-3.0,MCu,267.0,426.0,-37.32394366197183
VO,-3.0,MS,75.0,86.0,-12.790697674418606
VO,-3.0,QLl,172.0,236.0,-27.11864406779661
VO,-3.0,QLq,65.0,117.0,-44.44444444444444
VO,-3.0,SNs,0.0,0.0,0.0
VO,-3.0,KNa,310.0,517.0,-40.03868471953578
VO,-3.0,KNc,236.0,317.0,-25.55205047318612
VO,-3.0,KNf,167.0,266.0,-37.21804511278196
VO,-3.0,KNn,149.0,274.0,-45.62043795620438
VO,-3.0,KNs,239.0,346.0,-30.924855491329478
VO,-3.0,AT,233.0,350.0,-33.42857142857143
VO,-3.0,VO,57.0,84.0,-32.142857142857146
VO,-2.0,AS,159.0,229.0,-30.567685589519648
VO,-2.0,CEc,265.0,316.0,-16.139240506329113
VO,-2.0,CEe,27.0,30.0,-10.0
VO,-2.0,CL,202.0,252.0,-19.841269841269842
VO,-2.0,MCr,161.0,193.0,-16.580310880829018
VO,-2.0,MCt,303.0,376.0,-19.414893617021274
VO,-2.0,MCu,318.0,426.0,-25.352112676056336
VO,-2.0,MS,80.0,86.0,-6.976744186046512
VO,-2.0,QLl,194.0,236.0,-17.796610169491526
VO,-2.0,QLq,67.0,117.0,-42.73504273504273
VO,-2.0,SNs,0.0,0.0,0.0
VO,-2.0,KNa,371.0,517.0,-28.239845261121854
VO,-2.0,KNc,282.0,317.0,-11.041009463722396
VO,-2.0,KNf,175.0,266.0,-34.21052631578947
VO,-2.0,KNn,179.0,274.0,-34.67153284671533
VO,-2.0,KNs,290.0,346.0,-16.184971098265898
VO,-2.0,AT,274.0,350.0,-21.714285714285715
VO,-2.0,VO,63.0,84.0,-25.0
VO,-1.5,AS,180.0,229.0,-21.397379912663755
VO,-1.5,CEc,280.0,316.0,-11.39240506329114
VO,-1.5,CEe,30.0,30.0,0.0
VO,-1.5,CL,217.0,252.0,-13.88888888888889
VO,-1.5,MCr,170.0,193.0,-11.917098445595855
VO,-1.5,MCt,323.0,376.0,-14.095744680851062
VO,-1.5,MCu,352.0,426.0,-17.370892018779344
VO,-1.5,MS,89.0,86.0,3.488372093023256
VO,-1.5,QLl,210.0,236.0,-11.016949152542372
VO,-1.5,QLq,80.0,117.0,-31.62393162393162
VO,-1.5,SNs,0.0,0.0,0.0
VO,-1.5,KNa,428.0,517.0,-17.2147001934236
VO,-1.5,KNc,295.0,317.0,-6.940063091482649
VO,-1.5,KNf,199.0,266.0,-25.18796992481203
VO,-1.5,KNn,201.0,274.0,-26.642335766423358
VO,-1.5,KNs,312.0,346.0,-9.826589595375722
VO,-1.5,AT,305.0,350.0,-12.857142857142856
VO,-1.5,VO,66.0,84.0,-21.428571428571427
VO,-1.0,AS,193.0,229.0,-15.72052401746725
VO,-1.0,CEc,300.0,316.0,-5.063291139240507
VO,-1.0,CEe,30.0,30.0,0.0
VO,-1.0,CL,234.0,252.0,-7.142857142857142
VO,-1.0,MCr,184.0,193.0,-4.66321243523316
VO,-1.0,MCt,349.0,376.0,-7.180851063829788
VO,-1.0,MCu,385.0,426.0,-9.624413145539906
VO,-1.0,MS,89.0,86.0,3.488372093023256
VO,-1.0,QLl,223.0,236.0,-5.508474576271186
VO,-1.0,QLq,100.0,117.0,-14.529914529914532
VO,-1.0,SNs,0.0,0.0,0.0
VO,-1.0,KNa,463.0,517.0,-10.444874274661508
VO,-1.0,KNc,299.0,317.0,-5.678233438485805
VO,-1.0,KNf,230.0,266.0,-13.533834586466165
VO,-1.0,KNn,232.0,274.0,-15.328467153284672
VO,-1.0,KNs,330.0,346.0,-4.624277456647398
VO,-1.0,AT,331.0,350.0,-5.428571428571429
VO,-1.0,VO,75.0,84.0,-10.714285714285714
VO,0.0,AS,229.0,229.0,0.0
VO,0.0,CEc,316.0,316.0,0.0
VO,0.0,CEe,30.0,30.0,0.0
VO,0.0,CL,252.0,252.0,0.0
VO,0.0,MCr,193.0,193.0,0.0
VO,0.0,MCt,376.0,376.0,0.0
VO,0.0,MCu,426.0,426.0,0.0
VO,0.0,MS,86.0,86.0,0.0
VO,0.0,QLl,236.0,236.0,0.0
VO,0.0,QLq,117.0,117.0,0.0
VO,0.0,SNs,0.0,0.0,0.0
VO,0.0,KNa,517.0,517.0,0.0
VO,0.0,KNc,317.0,317.0,0.0
VO,0.0,KNf,266.0,266.0,0.0
VO,0.0,KNn,274.0,274.0,0.0
VO,0.0,KNs,346.0,346.0,0.0
VO,0.0,AT,350.0,350.0,0.0
VO,0.0,VO,84.0,84.0,0.0
VO,0.5,AS,225.0,229.0,-1.7467248908296942
VO,0.5,CEc,316.0,316.0,0.0
VO,0.5,CEe,27.0,30.0,-10.0
VO,0.5,CL,251.0,252.0,-0.3968253968253968
VO,0.5,MCr,196.0,193.0,1.5544041450777202
VO,0.5,MCt,379.0,376.0,0.7978723404255319
VO,0.5,MCu,432.0,426.0,1.4084507042253522
VO,0.5,MS,83.0,86.0,-3.488372093023256
VO,0.5,QLl,241.0,236.0,2.11864406779661
VO,0.5,QLq,114.0,117.0,-2.564102564102564
VO,0.5,SNs,0.0,0.0,0.0
VO,0.5,KNa,515.0,517.0,-0.3868471953578337
VO,0.5,KNc,313.0,317.0,-1.2618296529968454
VO,0.5,KNf,268.0,266.0,0.7518796992481203
VO,0.5,KNn,270.0,274.0,-1.4598540145985401
VO,0.5,KNs,347.0,346.0,0.2890173410404624
VO,0.5,AT,347.0,350.0,-0.8571428571428572
VO,0.5,VO,84.0,84.0,0.0
